Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Household income,Household type,Cost burden
T7_est181,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Subtotal,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),All
T7_est182,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est183,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est184,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est185,2018,20,32,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Subtotal,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,All
T7_est186,2018,20,32,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est187,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est188,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est189,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Subtotal,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),All
T7_est190,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est191,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est192,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est193,2018,485,179,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,All,All
T7_est194,2018,30,35,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est195,2018,30,35,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est196,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est197,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est198,2018,335,163,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est199,2018,335,163,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est200,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est201,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est202,2018,20,31,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),All
T7_est203,2018,20,31,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est204,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est205,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est206,2018,10,13,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,All
T7_est207,2018,10,13,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est208,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est209,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est210,2018,90,69,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),NA
T7_est211,2018,90,69,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est212,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est213,2018,0,22,2014thru2018,50,05000US51145,Powhatan County, Virginia,51,145,51145,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est1,2018,89845,793,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Total,Total: Occupied housing units,All,All,All
T7_est2,2018,37955,738,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,All,All,All
T7_est3,2018,3365,312,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,All,All
T7_est4,2018,160,60,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est5,2018,10,13,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est6,2018,35,26,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est7,2018,100,51,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est8,2018,535,156,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est9,2018,25,23,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est10,2018,85,42,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est11,2018,345,134,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est12,2018,45,38,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),All
T7_est13,2018,25,32,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est14,2018,0,28,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est15,2018,20,24,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est16,2018,1800,265,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,All
T7_est17,2018,245,98,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est18,2018,325,99,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est19,2018,1070,212,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est20,2018,825,151,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),All
T7_est21,2018,55,41,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est22,2018,65,47,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est23,2018,590,137,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est24,2018,3185,308,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,All,All
T7_est25,2018,625,156,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est26,2018,340,132,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est27,2018,110,60,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est28,2018,170,67,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est29,2018,705,125,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est30,2018,195,63,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est31,2018,220,95,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est32,2018,285,85,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est33,2018,75,44,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),All
T7_est34,2018,15,22,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est35,2018,60,39,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est36,2018,0,28,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est37,2018,1085,171,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,All
T7_est38,2018,360,107,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est39,2018,305,76,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est40,2018,420,112,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est41,2018,700,180,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),All
T7_est42,2018,135,62,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est43,2018,230,117,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est44,2018,335,133,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est45,2018,5780,373,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,All,All
T7_est46,2018,1270,183,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est47,2018,700,144,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est48,2018,390,135,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est49,2018,180,80,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est50,2018,1530,281,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est51,2018,750,177,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est52,2018,635,188,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est53,2018,145,67,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est54,2018,395,138,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),All
T7_est55,2018,335,137,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est56,2018,45,36,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est57,2018,10,16,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est58,2018,1375,229,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,All
T7_est59,2018,845,182,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est60,2018,350,87,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est61,2018,180,70,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est62,2018,1210,217,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),All
T7_est63,2018,455,122,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est64,2018,570,142,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est65,2018,190,95,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est66,2018,3480,392,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,All,All
T7_est67,2018,595,143,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est68,2018,495,137,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est69,2018,80,55,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est70,2018,20,28,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est71,2018,945,195,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est72,2018,605,149,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est73,2018,295,118,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est74,2018,45,37,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est75,2018,230,109,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),All
T7_est76,2018,140,74,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est77,2018,90,85,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est78,2018,0,28,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est79,2018,880,198,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,All
T7_est80,2018,620,170,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est81,2018,145,78,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est82,2018,115,75,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est83,2018,825,146,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),All
T7_est84,2018,465,110,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est85,2018,330,98,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est86,2018,30,27,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est87,2018,22150,731,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,All,All
T7_est88,2018,3750,311,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est89,2018,3405,320,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est90,2018,310,100,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est91,2018,40,44,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est92,2018,10050,566,2014thru2018,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
